"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/05/2019","AQS","390350034","1","9.7","ug/m3 LC","40","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/07/2019","AQS","390350034","1","9.3","ug/m3 LC","39","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/10/2019","AQS","390350034","1","6.8","ug/m3 LC","28","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/13/2019","AQS","390350034","1","5.5","ug/m3 LC","23","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/16/2019","AQS","390350034","1","2.3","ug/m3 LC","10","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/19/2019","AQS","390350034","1","13.3","ug/m3 LC","54","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/22/2019","AQS","390350034","1","5","ug/m3 LC","21","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/27/2019","AQS","390350034","1","10.5","ug/m3 LC","44","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/28/2019","AQS","390350034","1","8.2","ug/m3 LC","34","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"03/31/2019","AQS","390350034","1","1.8","ug/m3 LC","8","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/03/2019","AQS","390350034","1","6","ug/m3 LC","25","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/06/2019","AQS","390350034","1","13.5","ug/m3 LC","54","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/09/2019","AQS","390350034","1","3.7","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/12/2019","AQS","390350034","1","5","ug/m3 LC","21","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/15/2019","AQS","390350034","1","1.8","ug/m3 LC","8","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/18/2019","AQS","390350034","1","8.6","ug/m3 LC","36","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/21/2019","AQS","390350034","1","4.2","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/24/2019","AQS","390350034","1","3.6","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"04/30/2019","AQS","390350034","1","6.8","ug/m3 LC","28","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/01/2019","AQS","390350034","1","7.5","ug/m3 LC","31","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/03/2019","AQS","390350034","1","5.8","ug/m3 LC","24","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/06/2019","AQS","390350034","1","6.9","ug/m3 LC","29","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/09/2019","AQS","390350034","1","8.3","ug/m3 LC","35","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/12/2019","AQS","390350034","1","3.3","ug/m3 LC","14","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/15/2019","AQS","390350034","1","6","ug/m3 LC","25","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/18/2019","AQS","390350034","1","7.3","ug/m3 LC","30","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/21/2019","AQS","390350034","1","2.6","ug/m3 LC","11","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/24/2019","AQS","390350034","1","4","ug/m3 LC","17","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/27/2019","AQS","390350034","1","4.7","ug/m3 LC","20","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"05/30/2019","AQS","390350034","1","6.8","ug/m3 LC","28","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/02/2019","AQS","390350034","1","6.9","ug/m3 LC","29","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/05/2019","AQS","390350034","1","10.6","ug/m3 LC","44","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/08/2019","AQS","390350034","1","5.9","ug/m3 LC","25","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/11/2019","AQS","390350034","1","4.3","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/14/2019","AQS","390350034","1","3.1","ug/m3 LC","13","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/17/2019","AQS","390350034","1","4.9","ug/m3 LC","20","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/20/2019","AQS","390350034","1","7.4","ug/m3 LC","31","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/23/2019","AQS","390350034","1","6.9","ug/m3 LC","29","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/26/2019","AQS","390350034","1","8","ug/m3 LC","33","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"06/29/2019","AQS","390350034","1","10.6","ug/m3 LC","44","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/02/2019","AQS","390350034","1","10.7","ug/m3 LC","45","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/05/2019","AQS","390350034","1","12.1","ug/m3 LC","51","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/08/2019","AQS","390350034","1","3.7","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/11/2019","AQS","390350034","1","8.5","ug/m3 LC","35","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/14/2019","AQS","390350034","1","5.4","ug/m3 LC","23","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/17/2019","AQS","390350034","1","5.3","ug/m3 LC","22","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/20/2019","AQS","390350034","1","9","ug/m3 LC","38","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/23/2019","AQS","390350034","1","4.5","ug/m3 LC","19","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/26/2019","AQS","390350034","1","11.9","ug/m3 LC","50","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"07/29/2019","AQS","390350034","1","14.1","ug/m3 LC","55","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/01/2019","AQS","390350034","1","6.2","ug/m3 LC","26","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/04/2019","AQS","390350034","1","12.3","ug/m3 LC","51","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/07/2019","AQS","390350034","1","8.1","ug/m3 LC","34","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/10/2019","AQS","390350034","1","3.7","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/13/2019","AQS","390350034","1","11.3","ug/m3 LC","47","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/16/2019","AQS","390350034","1","10.1","ug/m3 LC","42","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/19/2019","AQS","390350034","1","5.3","ug/m3 LC","22","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/22/2019","AQS","390350034","1","3.9","ug/m3 LC","16","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/25/2019","AQS","390350034","1","4.4","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/28/2019","AQS","390350034","1","5.2","ug/m3 LC","22","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"08/31/2019","AQS","390350034","1","4.1","ug/m3 LC","17","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/03/2019","AQS","390350034","1","8.3","ug/m3 LC","35","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/06/2019","AQS","390350034","1","5.9","ug/m3 LC","25","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/09/2019","AQS","390350034","1","4","ug/m3 LC","17","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/12/2019","AQS","390350034","1","4.2","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/15/2019","AQS","390350034","1","6.5","ug/m3 LC","27","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/18/2019","AQS","390350034","1","3.5","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/21/2019","AQS","390350034","1","15.3","ug/m3 LC","58","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/24/2019","AQS","390350034","1","4.3","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/27/2019","AQS","390350034","1","5.5","ug/m3 LC","23","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"09/30/2019","AQS","390350034","1","9.8","ug/m3 LC","41","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/03/2019","AQS","390350034","1","4.5","ug/m3 LC","19","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/06/2019","AQS","390350034","1","5.7","ug/m3 LC","24","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/09/2019","AQS","390350034","1","3.6","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/12/2019","AQS","390350034","1","2.8","ug/m3 LC","12","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/15/2019","AQS","390350034","1","5.6","ug/m3 LC","23","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/18/2019","AQS","390350034","1","2.6","ug/m3 LC","11","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/21/2019","AQS","390350034","1","7.1","ug/m3 LC","30","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/24/2019","AQS","390350034","1","4.2","ug/m3 LC","18","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/27/2019","AQS","390350034","1","4","ug/m3 LC","17","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"10/30/2019","AQS","390350034","1","6.8","ug/m3 LC","28","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/02/2019","AQS","390350034","1","7.8","ug/m3 LC","33","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/05/2019","AQS","390350034","1","5.7","ug/m3 LC","24","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/08/2019","AQS","390350034","1","2.2","ug/m3 LC","9","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/11/2019","AQS","390350034","1","3.2","ug/m3 LC","13","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/14/2019","AQS","390350034","1","11.7","ug/m3 LC","49","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/17/2019","AQS","390350034","1","5.9","ug/m3 LC","25","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/20/2019","AQS","390350034","1","11.7","ug/m3 LC","49","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/23/2019","AQS","390350034","1","6.9","ug/m3 LC","29","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/26/2019","AQS","390350034","1","9.9","ug/m3 LC","41","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"11/29/2019","AQS","390350034","1","2.8","ug/m3 LC","12","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/02/2019","AQS","390350034","1","3.5","ug/m3 LC","15","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/05/2019","AQS","390350034","1","3.4","ug/m3 LC","14","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/08/2019","AQS","390350034","1","7","ug/m3 LC","29","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/11/2019","AQS","390350034","1","7.7","ug/m3 LC","32","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/14/2019","AQS","390350034","1","16.6","ug/m3 LC","60","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/17/2019","AQS","390350034","1","9.4","ug/m3 LC","39","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/20/2019","AQS","390350034","1","16.4","ug/m3 LC","60","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/23/2019","AQS","390350034","1","9.2","ug/m3 LC","38","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/26/2019","AQS","390350034","1","5.2","ug/m3 LC","22","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"12/29/2019","AQS","390350034","1","7.1","ug/m3 LC","30","District 6","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256"
"01/03/2019","AQS","390350038","1","6.7","ug/m3 LC","28","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/06/2019","AQS","390350038","1","3.9","ug/m3 LC","16","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/09/2019","AQS","390350038","1","4.8","ug/m3 LC","20","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/12/2019","AQS","390350038","1","9.9","ug/m3 LC","41","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/15/2019","AQS","390350038","1","20","ug/m3 LC","68","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/18/2019","AQS","390350038","1","17.8","ug/m3 LC","63","St Theodosius","1","100.0000","88101","PM2.5 - Local Conditions","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
